*** SOLVE (MultiShoot) ***
iter    cost       merit      stop      |grad|      preg       dreg      step   ||ffeas||  ||gfeas||  ||hfeas||   dV-exp       dV      dPhi-exp     dPhi
 114  6.722e+01  6.858e+01  3.666e+00  1.969e+00  1.000e-08  1.000e-08  0.0625  1.830e-05  0.000e+00  3.666e+00  1.193e-01  2.013e-03  1.240e-01  7.744e-02
 115  6.727e+01  6.861e+01  3.350e+00  2.017e+00  1.000e-08  1.000e-08  0.1250  1.694e-05  0.000e+00  3.350e+00  2.366e-01 -5.216e-02  2.524e-01  7.426e-02
 116  6.720e+01  6.873e+01  3.172e+00  2.223e+00  1.000e-08  1.000e-08  0.0625  1.609e-05  0.000e+00  3.172e+00  1.347e-01  7.020e-02  1.400e-01  1.557e-01
 117  6.728e+01  6.867e+01  2.897e+00  2.100e+00  1.000e-08  1.000e-08  0.1250  1.485e-05  0.000e+00  2.897e+00  2.463e-01 -7.464e-02  2.628e-01  5.702e-02
 118  6.680e+01  6.830e+01  2.565e+00  2.345e+00  1.000e-08  1.000e-08  0.2500  1.375e-05  0.000e+00  2.565e+00  5.139e-01  4.788e-01  5.625e-01  6.734e-01
 119  6.663e+01  6.760e+01  2.312e+00  1.477e+00  2.000e-09  2.000e-09  0.1250  1.251e-05  0.000e+00  2.312e+00  1.732e-01  1.645e-01  1.864e-01  2.702e-01
iter    cost       merit      stop      |grad|      preg       dreg      step   ||ffeas||  ||gfeas||  ||hfeas||   dV-exp       dV      dPhi-exp     dPhi
 120  6.660e+01  6.741e+01  2.182e+00  1.184e+00  2.000e-09  2.000e-09  0.0625  1.183e-05  0.000e+00  2.182e+00  7.174e-02  3.198e-02  7.476e-02  8.034e-02
 121  6.654e+01  6.734e+01  1.962e+00  1.222e+00  2.000e-09  2.000e-09  0.1250  1.078e-05  0.000e+00  1.962e+00  1.433e-01  6.066e-02  1.545e-01  1.501e-01
 122  6.642e+01  6.711e+01  1.647e+00  1.139e+00  2.000e-09  2.000e-09  0.2500  9.563e-06  0.000e+00  1.647e+00  2.497e-01  1.224e-01  2.829e-01  2.549e-01
 123  6.642e+01  6.700e+01  1.359e+00  9.595e-01  1.000e-09  1.000e-09  0.2500  8.287e-06  0.000e+00  1.359e+00  2.104e-01 -2.549e-03  2.409e-01  1.192e-01
 124  6.629e+01  6.701e+01  1.229e+00  1.087e+00  1.000e-09  1.000e-09  0.1250  7.473e-06  0.000e+00  1.229e+00  1.275e-01  1.276e-01  1.369e-01  2.031e-01
 125  6.627e+01  6.687e+01  1.193e+00  8.570e-01  1.000e-09  1.000e-09  0.0312  7.252e-06  0.000e+00  1.193e+00  2.637e-02  2.637e-02  2.694e-02  4.477e-02
