*** SOLVE (MultiShoot) ***
iter    cost       merit      stop      |grad|      preg       dreg      step   ||ffeas||  ||gfeas||  ||hfeas||   dV-exp       dV      dPhi-exp     dPhi
 110  7.353e+01  7.747e+01  4.568e+01  6.171e+00  1.000e-09  1.000e-09  0.1250  6.819e-05  0.000e+00  4.568e+01  7.235e-01  7.239e-01  7.859e-01  1.223e+00
 111  7.342e+01  7.683e+01  4.296e+01  5.029e+00  1.000e-09  1.000e-09  0.0625  6.445e-05  0.000e+00  4.296e+01  3.046e-01  1.080e-01  3.180e-01  3.235e-01
 112  7.320e+01  7.655e+01  4.040e+01  4.946e+00  1.000e-09  1.000e-09  0.0625  6.089e-05  0.000e+00  4.040e+01  2.995e-01  2.266e-01  3.128e-01  4.391e-01
 113  7.317e+01  7.636e+01  3.916e+01  4.575e+00  1.000e-09  1.000e-09  0.0312  5.905e-05  0.000e+00  3.916e+01  1.407e-01  3.010e-02  1.439e-01  1.308e-01
 114  7.304e+01  7.621e+01  3.796e+01  4.544e+00  1.000e-09  1.000e-09  0.0312  5.724e-05  0.000e+00  3.796e+01  1.398e-01  1.294e-01  1.429e-01  2.295e-01
 115  7.278e+01  7.569e+01  3.569e+01  4.294e+00  1.000e-09  1.000e-09  0.0625  5.394e-05  0.000e+00  3.569e+01  2.600e-01  2.601e-01  2.716e-01  4.456e-01
 116  7.265e+01  7.544e+01  3.459e+01  3.992e+00  1.000e-09  1.000e-09  0.0312  5.230e-05  0.000e+00  3.459e+01  1.228e-01  1.228e-01  1.256e-01  2.110e-01
 117  7.266e+01  7.512e+01  3.249e+01  3.633e+00  1.000e-09  1.000e-09  0.0625  4.906e-05  0.000e+00  3.249e+01  2.200e-01 -2.665e-03  2.300e-01  1.565e-01
 118  7.256e+01  7.515e+01  3.149e+01  3.702e+00  1.000e-09  1.000e-09  0.0312  4.751e-05  0.000e+00  3.149e+01  1.139e-01  9.393e-02  1.165e-01  1.762e-01
 119  7.263e+01  7.502e+01  2.754e+01  3.790e+00  1.000e-09  1.000e-09  0.1250  4.168e-05  0.000e+00  2.754e+01  4.444e-01 -6.530e-02  4.873e-01  2.778e-01
iter    cost       merit      stop      |grad|      preg       dreg      step   ||ffeas||  ||gfeas||  ||hfeas||   dV-exp       dV      dPhi-exp     dPhi
 120  7.275e+01  7.526e+01  2.408e+01  3.991e+00  1.000e-09  1.000e-09  0.1250  3.708e-05  0.000e+00  2.408e+01  4.680e-01 -1.174e-01  5.131e-01  2.439e-01
 121  7.246e+01  7.518e+01  2.101e+01  4.336e+00  1.000e-09  1.000e-09  0.1250  3.484e-05  0.000e+00  2.101e+01  5.084e-01  2.901e-01  5.582e-01  6.883e-01
 122  7.257e+01  7.518e+01  1.969e+01  3.869e+00  1.000e-09  1.000e-09  0.0625  3.320e-05  0.000e+00  1.969e+01  2.343e-01 -1.146e-01  2.453e-01  6.133e-02
 123  7.219e+01  7.479e+01  1.718e+01  4.146e+00  1.000e-09  1.000e-09  0.1250  3.094e-05  0.000e+00  1.718e+01  4.862e-01  3.834e-01  5.336e-01  7.632e-01
 124  7.211e+01  7.446e+01  1.610e+01  3.484e+00  1.000e-09  1.000e-09  0.0625  2.943e-05  0.000e+00  1.610e+01  2.110e-01  7.903e-02  2.209e-01  2.372e-01
 125  7.171e+01  7.391e+01  1.403e+01  3.507e+00  1.000e-09  1.000e-09  0.1250  2.786e-05  0.000e+00  1.403e+01  4.112e-01  3.992e-01  4.519e-01  7.247e-01
